"","year","sport","count","country","gdp","pop"
"886",2000,"Aquatics",2,"South Africa",136361854808.496,45728315
"887",2000,"Athletics",3,"South Africa",136361854808.496,45728315
"888",2000,"Aquatics",46,"Russia",259708496267.33,146596557
"889",2000,"Athletics",18,"Russia",259708496267.33,146596557
"890",2000,"Boxing",7,"Russia",259708496267.33,146596557
"891",2000,"Canoe / Kayak",1,"Russia",259708496267.33,146596557
"892",2000,"Cycling",4,"Russia",259708496267.33,146596557
"893",2000,"Fencing",9,"Russia",259708496267.33,146596557
"894",2000,"Gymnastics",35,"Russia",259708496267.33,146596557
"895",2000,"Handball",15,"Russia",259708496267.33,146596557
"896",2000,"Judo",3,"Russia",259708496267.33,146596557
"897",2000,"Modern Pentathlon",1,"Russia",259708496267.33,146596557
"898",2000,"Rowing",4,"Russia",259708496267.33,146596557
"899",2000,"Shooting",6,"Russia",259708496267.33,146596557
"900",2000,"Taekwondo",1,"Russia",259708496267.33,146596557
"901",2000,"Tennis",2,"Russia",259708496267.33,146596557
"902",2000,"Volleyball",24,"Russia",259708496267.33,146596557
"903",2000,"Weightlifting",3,"Russia",259708496267.33,146596557
"904",2000,"Wrestling",9,"Russia",259708496267.33,146596557
"905",2000,"Rowing",2,"Slovenia",20342201356.0052,1988925
"906",2000,"Shooting",1,"Slovenia",20342201356.0052,1988925
"907",2000,"Athletics",1,"Sri Lanka",16330814179.9766,18781938
"908",2000,"Cycling",2,"Switzerland",272055499940.786,7184250
"909",2000,"Equestrian",4,"Switzerland",272055499940.786,7184250
"910",2000,"Fencing",4,"Switzerland",272055499940.786,7184250
"911",2000,"Rowing",1,"Switzerland",272055499940.786,7184250
"912",2000,"Shooting",1,"Switzerland",272055499940.786,7184250
"913",2000,"Triathlon",2,"Switzerland",272055499940.786,7184250
"914",2000,"Aquatics",2,"Slovakia",29114875621.8905,5388720
"915",2000,"Canoe / Kayak",4,"Slovakia",29114875621.8905,5388720
"916",2000,"Aquatics",9,"Sweden",259802012617.057,8872109
"917",2000,"Athletics",1,"Sweden",259802012617.057,8872109
"918",2000,"Canoe / Kayak",2,"Sweden",259802012617.057,8872109
"919",2000,"Handball",15,"Sweden",259802012617.057,8872109
"920",2000,"Sailing",1,"Sweden",259802012617.057,8872109
"921",2000,"Shooting",2,"Sweden",259802012617.057,8872109
"922",2000,"Table Tennis",1,"Sweden",259802012617.057,8872109
"923",2000,"Wrestling",1,"Sweden",259802012617.057,8872109
"924",2000,"Boxing",2,"Thailand",126392308497.749,62958021
"925",2000,"Weightlifting",1,"Thailand",126392308497.749,62958021
"926",2000,"Table Tennis",1,"Taiwan",NA,NA
"927",2000,"Taekwondo",2,"Taiwan",NA,NA
"928",2000,"Weightlifting",2,"Taiwan",NA,NA
"929",2000,"Athletics",2,"Trinidad and Tobago",8154338232.95978,1267984
"930",2000,"Judo",1,"Turkey",272979390595.01,63240121
"931",2000,"Taekwondo",1,"Turkey",272979390595.01,63240121
"932",2000,"Weightlifting",1,"Turkey",272979390595.01,63240121
"933",2000,"Wrestling",2,"Turkey",272979390595.01,63240121
"934",2000,"Aquatics",6,"Ukraine",31261527363.144,49175848
"935",2000,"Archery",3,"Ukraine",31261527363.144,49175848
"936",2000,"Athletics",2,"Ukraine",31261527363.144,49175848
"937",2000,"Boxing",5,"Ukraine",31261527363.144,49175848
"938",2000,"Cycling",5,"Ukraine",31261527363.144,49175848
"939",2000,"Gymnastics",8,"Ukraine",31261527363.144,49175848
"940",2000,"Judo",1,"Ukraine",31261527363.144,49175848
"941",2000,"Sailing",2,"Ukraine",31261527363.144,49175848
"942",2000,"Shooting",1,"Ukraine",31261527363.144,49175848
"943",2000,"Wrestling",2,"Ukraine",31261527363.144,49175848
"944",2000,"Cycling",1,"Uruguay",22823255801.8447,3321245
"945",2000,"Aquatics",80,"United States",1.0284779e+13,282162411
"946",2000,"Archery",4,"United States",1.0284779e+13,282162411
"947",2000,"Athletics",27,"United States",1.0284779e+13,282162411
"948",2000,"Baseball",24,"United States",1.0284779e+13,282162411
"949",2000,"Basketball",24,"United States",1.0284779e+13,282162411
"950",2000,"Boxing",4,"United States",1.0284779e+13,282162411
"951",2000,"Cycling",3,"United States",1.0284779e+13,282162411
"952",2000,"Equestrian",9,"United States",1.0284779e+13,282162411
"953",2000,"Football",18,"United States",1.0284779e+13,282162411
"954",2000,"Gymnastics",6,"United States",1.0284779e+13,282162411
"955",2000,"Modern Pentathlon",1,"United States",1.0284779e+13,282162411
"956",2000,"Rowing",6,"United States",1.0284779e+13,282162411
"957",2000,"Sailing",8,"United States",1.0284779e+13,282162411
"958",2000,"Shooting",3,"United States",1.0284779e+13,282162411
"959",2000,"Softball",15,"United States",1.0284779e+13,282162411
"960",2000,"Taekwondo",1,"United States",1.0284779e+13,282162411
"961",2000,"Tennis",4,"United States",1.0284779e+13,282162411
"962",2000,"Volleyball",2,"United States",1.0284779e+13,282162411
"963",2000,"Weightlifting",2,"United States",1.0284779e+13,282162411
"964",2000,"Wrestling",7,"United States",1.0284779e+13,282162411
"965",2000,"Boxing",3,"Uzbekistan",13760374487.51,24650400
"966",2000,"Wrestling",1,"Uzbekistan",13760374487.51,24650400
"967",2000,"Taekwondo",1,"Vietnam",31172518403.3162,80285562
"968",2000,"Aquatics",13,"Yugoslavia",NA,NA
"969",2000,"Shooting",1,"Yugoslavia",NA,NA
"970",2000,"Volleyball",12,"Yugoslavia",NA,NA
"971",2004,"Aquatics",1,"Argentina",164657930452.787,38728696
"972",2004,"Basketball",12,"Argentina",164657930452.787,38728696
"973",2004,"Football",14,"Argentina",164657930452.787,38728696
"974",2004,"Hockey",16,"Argentina",164657930452.787,38728696
"975",2004,"Sailing",2,"Argentina",164657930452.787,38728696
"976",2004,"Tennis",2,"Argentina",164657930452.787,38728696
"977",2004,"Aquatics",40,"Australia",611904253805.662,20127400
"978",2004,"Archery",1,"Australia",611904253805.662,20127400
"979",2004,"Athletics",7,"Australia",611904253805.662,20127400
"980",2004,"Baseball",24,"Australia",611904253805.662,20127400
"981",2004,"Basketball",12,"Australia",611904253805.662,20127400
"982",2004,"Canoe / Kayak",3,"Australia",611904253805.662,20127400
"983",2004,"Cycling",16,"Australia",611904253805.662,20127400
"984",2004,"Hockey",16,"Australia",611904253805.662,20127400
"985",2004,"Rowing",19,"Australia",611904253805.662,20127400
"986",2004,"Shooting",2,"Australia",611904253805.662,20127400
"987",2004,"Softball",15,"Australia",611904253805.662,20127400
"988",2004,"Tennis",1,"Australia",611904253805.662,20127400
"989",2004,"Triathlon",1,"Australia",611904253805.662,20127400
"990",2004,"Aquatics",2,"Austria",300904221504.842,8171966
"991",2004,"Judo",1,"Austria",300904221504.842,8171966
"992",2004,"Sailing",3,"Austria",300904221504.842,8171966
"993",2004,"Shooting",1,"Austria",300904221504.842,8171966
"994",2004,"Triathlon",1,"Austria",300904221504.842,8171966
"995",2004,"Boxing",2,"Azerbaijan",8680472168.51531,8306500
"996",2004,"Shooting",2,"Azerbaijan",8680472168.51531,8306500
"997",2004,"Wrestling",1,"Azerbaijan",8680472168.51531,8306500
"998",2004,"Athletics",2,"Bahamas",9055290000,322526
"999",2004,"Cycling",1,"Belgium",370885026074,10421137
"1000",2004,"Judo",1,"Belgium",370885026074,10421137
"1001",2004,"Tennis",1,"Belgium",370885026074,10421137
"1002",2004,"Athletics",3,"Belarus",23144351851.8519,9730146
"1003",2004,"Boxing",2,"Belarus",23144351851.8519,9730146
"1004",2004,"Canoe / Kayak",2,"Belarus",23144351851.8519,9730146
"1005",2004,"Cycling",1,"Belarus",23144351851.8519,9730146
"1006",2004,"Judo",1,"Belarus",23144351851.8519,9730146
"1007",2004,"Rowing",3,"Belarus",23144351851.8519,9730146
"1008",2004,"Shooting",1,"Belarus",23144351851.8519,9730146
"1009",2004,"Weightlifting",3,"Belarus",23144351851.8519,9730146
"1010",2004,"Wrestling",1,"Belarus",23144351851.8519,9730146
"1011",2004,"Athletics",1,"Brazil",669316654017.094,184738458
"1012",2004,"Equestrian",1,"Brazil",669316654017.094,184738458
"1013",2004,"Football",17,"Brazil",669316654017.094,184738458
"1014",2004,"Judo",2,"Brazil",669316654017.094,184738458
"1015",2004,"Sailing",3,"Brazil",669316654017.094,184738458
"1016",2004,"Volleyball",16,"Brazil",669316654017.094,184738458
"1017",2004,"Boxing",1,"Bulgaria",25957970922.4811,7716860
"1018",2004,"Gymnastics",8,"Bulgaria",25957970922.4811,7716860
"1019",2004,"Judo",1,"Bulgaria",25957970922.4811,7716860
"1020",2004,"Rowing",2,"Bulgaria",25957970922.4811,7716860
"1021",2004,"Shooting",2,"Bulgaria",25957970922.4811,7716860
"1022",2004,"Weightlifting",2,"Bulgaria",25957970922.4811,7716860
"1023",2004,"Wrestling",1,"Bulgaria",25957970922.4811,7716860
"1024",2004,"Aquatics",3,"Canada",1023196003074.56,31995000
"1025",2004,"Canoe / Kayak",3,"Canada",1023196003074.56,31995000
"1026",2004,"Cycling",2,"Canada",1023196003074.56,31995000
"1027",2004,"Gymnastics",2,"Canada",1023196003074.56,31995000
"1028",2004,"Rowing",4,"Canada",1023196003074.56,31995000
"1029",2004,"Sailing",2,"Canada",1023196003074.56,31995000
"1030",2004,"Wrestling",1,"Canada",1023196003074.56,31995000
"1031",2004,"Tennis",4,"Chile",99210392857.6116,15973778
"1032",2004,"Aquatics",18,"China",1955347004963.27,1296075000
"1033",2004,"Archery",3,"China",1955347004963.27,1296075000
"1034",2004,"Athletics",2,"China",1955347004963.27,1296075000
"1035",2004,"Badminton",8,"China",1955347004963.27,1296075000
"1036",2004,"Boxing",1,"China",1955347004963.27,1296075000
"1037",2004,"Canoe / Kayak",2,"China",1955347004963.27,1296075000
"1038",2004,"Cycling",1,"China",1955347004963.27,1296075000
"1039",2004,"Fencing",6,"China",1955347004963.27,1296075000
"1040",2004,"Gymnastics",4,"China",1955347004963.27,1296075000
"1041",2004,"Judo",5,"China",1955347004963.27,1296075000
"1042",2004,"Sailing",1,"China",1955347004963.27,1296075000
"1043",2004,"Shooting",9,"China",1955347004963.27,1296075000
"1044",2004,"Table Tennis",9,"China",1955347004963.27,1296075000
"1045",2004,"Taekwondo",2,"China",1955347004963.27,1296075000
"1046",2004,"Tennis",2,"China",1955347004963.27,1296075000
"1047",2004,"Volleyball",12,"China",1955347004963.27,1296075000
"1048",2004,"Weightlifting",8,"China",1955347004963.27,1296075000
"1049",2004,"Wrestling",1,"China",1955347004963.27,1296075000
"1050",2004,"Athletics",1,"Cameroon",17430933517.2998,16959081
"1051",2004,"Cycling",1,"Colombia",117074863821.85,42724163
"1052",2004,"Weightlifting",1,"Colombia",117074863821.85,42724163
"1053",2004,"Aquatics",1,"Croatia",41574530815.5047,4439000
"1054",2004,"Handball",14,"Croatia",41574530815.5047,4439000
"1055",2004,"Rowing",2,"Croatia",41574530815.5047,4439000
"1056",2004,"Tennis",2,"Croatia",41574530815.5047,4439000
"1057",2004,"Weightlifting",1,"Croatia",41574530815.5047,4439000
"1058",2004,"Athletics",5,"Cuba",3.8203e+10,11266941
"1059",2004,"Baseball",23,"Cuba",3.8203e+10,11266941
"1060",2004,"Boxing",8,"Cuba",3.8203e+10,11266941
"1061",2004,"Canoe / Kayak",2,"Cuba",3.8203e+10,11266941
"1062",2004,"Judo",6,"Cuba",3.8203e+10,11266941
"1063",2004,"Shooting",1,"Cuba",3.8203e+10,11266941
"1064",2004,"Taekwondo",1,"Cuba",3.8203e+10,11266941
"1065",2004,"Volleyball",12,"Cuba",3.8203e+10,11266941
"1066",2004,"Wrestling",3,"Cuba",3.8203e+10,11266941
"1067",2004,"Athletics",2,"Czech Republic",119162172468.268,10197101
"1068",2004,"Canoe / Kayak",2,"Czech Republic",119162172468.268,10197101
"1069",2004,"Modern Pentathlon",1,"Czech Republic",119162172468.268,10197101
"1070",2004,"Rowing",4,"Czech Republic",119162172468.268,10197101
"1071",2004,"Sailing",1,"Czech Republic",119162172468.268,10197101
"1072",2004,"Shooting",2,"Czech Republic",119162172468.268,10197101
"1073",2004,"Athletics",2,"Denmark",251373036671.062,5404523
"1074",2004,"Badminton",2,"Denmark",251373036671.062,5404523
"1075",2004,"Handball",15,"Denmark",251373036671.062,5404523
"1076",2004,"Rowing",4,"Denmark",251373036671.062,5404523
"1077",2004,"Sailing",4,"Denmark",251373036671.062,5404523
"1078",2004,"Table Tennis",2,"Denmark",251373036671.062,5404523
"1079",2004,"Athletics",1,"Dominican Republic",22692574473.3467,9102998
"1080",2004,"Boxing",3,"Egypt",78845185293.4964,75381899
"1081",2004,"Taekwondo",1,"Egypt",78845185293.4964,75381899
"1082",2004,"Wrestling",1,"Egypt",78845185293.4964,75381899
"1083",2004,"Athletics",1,"Eritrea",1109054005.43971,3858623
"1084",2004,"Athletics",2,"Spain",1069555500372.49,42921895
"1085",2004,"Canoe / Kayak",2,"Spain",1069555500372.49,42921895
"1086",2004,"Cycling",8,"Spain",1069555500372.49,42921895
"1087",2004,"Equestrian",5,"Spain",1069555500372.49,42921895
"1088",2004,"Gymnastics",2,"Spain",1069555500372.49,42921895
"1089",2004,"Sailing",5,"Spain",1069555500372.49,42921895
"1090",2004,"Shooting",1,"Spain",1069555500372.49,42921895
"1091",2004,"Volleyball",2,"Spain",1069555500372.49,42921895
"1092",2004,"Athletics",1,"Estonia",12059201242.236,1362550
"1093",2004,"Judo",1,"Estonia",12059201242.236,1362550
"1094",2004,"Rowing",1,"Estonia",12059201242.236,1362550
"1095",2004,"Athletics",7,"Ethiopia",10131187261.4421,74624405
"1096",2004,"Shooting",1,"Finland",196768065557.487,5228172
"1097",2004,"Wrestling",1,"Finland",196768065557.487,5228172
"1098",2004,"Aquatics",6,"France",2115742488204.62,62704895
"1099",2004,"Athletics",5,"France",2115742488204.62,62704895
"1100",2004,"Boxing",1,"France",2115742488204.62,62704895
"1101",2004,"Canoe / Kayak",3,"France",2115742488204.62,62704895
"1102",2004,"Cycling",5,"France",2115742488204.62,62704895
"1103",2004,"Equestrian",5,"France",2115742488204.62,62704895
"1104",2004,"Fencing",14,"France",2115742488204.62,62704895
"1105",2004,"Gymnastics",1,"France",2115742488204.62,62704895
"1106",2004,"Judo",1,"France",2115742488204.62,62704895
"1107",2004,"Rowing",4,"France",2115742488204.62,62704895
"1108",2004,"Sailing",3,"France",2115742488204.62,62704895
"1109",2004,"Taekwondo",2,"France",2115742488204.62,62704895
"1110",2004,"Tennis",1,"France",2115742488204.62,62704895
"1111",2004,"Wrestling",2,"France",2115742488204.62,62704895
"1112",2004,"Aquatics",4,"United Kingdom",2398555474185.28,59987905
"1113",2004,"Archery",1,"United Kingdom",2398555474185.28,59987905
"1114",2004,"Athletics",7,"United Kingdom",2398555474185.28,59987905
"1115",2004,"Badminton",2,"United Kingdom",2398555474185.28,59987905
"1116",2004,"Boxing",1,"United Kingdom",2398555474185.28,59987905
"1117",2004,"Canoe / Kayak",3,"United Kingdom",2398555474185.28,59987905
"1118",2004,"Cycling",10,"United Kingdom",2398555474185.28,59987905
"1119",2004,"Equestrian",7,"United Kingdom",2398555474185.28,59987905
"1120",2004,"Modern Pentathlon",1,"United Kingdom",2398555474185.28,59987905
"1121",2004,"Rowing",12,"United Kingdom",2398555474185.28,59987905
"1122",2004,"Sailing",9,"United Kingdom",2398555474185.28,59987905
"1123",2004,"Judo",2,"Georgia",5125363000.83472,4245000
"1124",2004,"Weightlifting",1,"Georgia",5125363000.83472,4245000
"1125",2004,"Wrestling",1,"Georgia",5125363000.83472,4245000
"1126",2004,"Aquatics",19,"Germany",2819245095604.67,82516260
"1127",2004,"Athletics",2,"Germany",2819245095604.67,82516260
"1128",2004,"Boxing",2,"Germany",2819245095604.67,82516260
"1129",2004,"Canoe / Kayak",19,"Germany",2819245095604.67,82516260
"1130",2004,"Cycling",8,"Germany",2819245095604.67,82516260
"1131",2004,"Equestrian",9,"Germany",2819245095604.67,82516260
"1132",2004,"Fencing",6,"Germany",2819245095604.67,82516260
"1133",2004,"Football",17,"Germany",2819245095604.67,82516260
"1134",2004,"Gymnastics",2,"Germany",2819245095604.67,82516260
"1135",2004,"Handball",15,"Germany",2819245095604.67,82516260
"1136",2004,"Hockey",32,"Germany",2819245095604.67,82516260
"1137",2004,"Judo",4,"Germany",2819245095604.67,82516260
"1138",2004,"Rowing",9,"Germany",2819245095604.67,82516260
"1139",2004,"Shooting",3,"Germany",2819245095604.67,82516260
"1140",2004,"Tennis",2,"Germany",2819245095604.67,82516260
"1141",2004,"Aquatics",15,"Greece",240521260988.329,10955141
"1142",2004,"Athletics",5,"Greece",240521260988.329,10955141
"1143",2004,"Gymnastics",1,"Greece",240521260988.329,10955141
"1144",2004,"Judo",1,"Greece",240521260988.329,10955141
"1145",2004,"Rowing",2,"Greece",240521260988.329,10955141
"1146",2004,"Sailing",3,"Greece",240521260988.329,10955141
"1147",2004,"Taekwondo",2,"Greece",240521260988.329,10955141
"1148",2004,"Weightlifting",1,"Greece",240521260988.329,10955141
"1149",2004,"Wrestling",1,"Greece",240521260988.329,10955141
"1150",2004,"Table Tennis",2,"Hong Kong",169099768875.193,6783500
"1151",2004,"Aquatics",15,"Hungary",104066609517.928,10107146
"1152",2004,"Athletics",1,"Hungary",104066609517.928,10107146
"1153",2004,"Canoe / Kayak",14,"Hungary",104066609517.928,10107146
"1154",2004,"Fencing",6,"Hungary",104066609517.928,10107146
"1155",2004,"Modern Pentathlon",1,"Hungary",104066609517.928,10107146
"1156",2004,"Shooting",1,"Hungary",104066609517.928,10107146
"1157",2004,"Weightlifting",1,"Hungary",104066609517.928,10107146
"1158",2004,"Wrestling",1,"Hungary",104066609517.928,10107146
"1159",2004,"Badminton",4,"Indonesia",256836875295.452,223614649
"1160",2004,"Weightlifting",1,"Indonesia",256836875295.452,223614649
"1161",2004,"Shooting",1,"India",699688852930.276,1126135777
"1162",2004,"Taekwondo",2,"Iran",190043433964.846,69617100
"1163",2004,"Weightlifting",1,"Iran",190043433964.846,69617100
"1164",2004,"Wrestling",3,"Iran",190043433964.846,69617100
"1165",2004,"Judo",1,"Israel",135445033199.465,6809000
"1166",2004,"Sailing",1,"Israel",135445033199.465,6809000
"1167",2004,"Aquatics",20,"Italy",1798314750434.57,57685327
"1168",2004,"Archery",1,"Italy",1798314750434.57,57685327
"1169",2004,"Athletics",3,"Italy",1798314750434.57,57685327
"1170",2004,"Basketball",11,"Italy",1798314750434.57,57685327
"1171",2004,"Boxing",1,"Italy",1798314750434.57,57685327
"1172",2004,"Canoe / Kayak",3,"Italy",1798314750434.57,57685327
"1173",2004,"Cycling",1,"Italy",1798314750434.57,57685327
"1174",2004,"Fencing",11,"Italy",1798314750434.57,57685327
"1175",2004,"Football",17,"Italy",1798314750434.57,57685327
"1176",2004,"Gymnastics",8,"Italy",1798314750434.57,57685327
"1177",2004,"Judo",1,"Italy",1798314750434.57,57685327
"1178",2004,"Rowing",10,"Italy",1798314750434.57,57685327
"1179",2004,"Sailing",1,"Italy",1798314750434.57,57685327
"1180",2004,"Shooting",3,"Italy",1798314750434.57,57685327
"1181",2004,"Volleyball",11,"Italy",1798314750434.57,57685327
"1182",2004,"Athletics",13,"Jamaica",10150978154.5484,2728777
"1183",2004,"Aquatics",22,"Japan",4815148854362.11,127761000
"1184",2004,"Archery",1,"Japan",4815148854362.11,127761000
"1185",2004,"Athletics",2,"Japan",4815148854362.11,127761000
"1186",2004,"Baseball",24,"Japan",4815148854362.11,127761000
"1187",2004,"Cycling",3,"Japan",4815148854362.11,127761000
"1188",2004,"Gymnastics",9,"Japan",4815148854362.11,127761000
"1189",2004,"Judo",10,"Japan",4815148854362.11,127761000
"1190",2004,"Sailing",2,"Japan",4815148854362.11,127761000
"1191",2004,"Softball",15,"Japan",4815148854362.11,127761000
"1192",2004,"Wrestling",6,"Japan",4815148854362.11,127761000
"1193",2004,"Athletics",1,"Kazakhstan",43151647002.6096,15012985
"1194",2004,"Boxing",3,"Kazakhstan",43151647002.6096,15012985
"1195",2004,"Weightlifting",1,"Kazakhstan",43151647002.6096,15012985
"1196",2004,"Wrestling",3,"Kazakhstan",43151647002.6096,15012985
"1197",2004,"Athletics",7,"Kenya",16095337093.8366,35074931
"1198",2004,"Archery",8,"South Korea",764880644710.649,48082519
"1199",2004,"Badminton",7,"South Korea",764880644710.649,48082519
"1200",2004,"Boxing",2,"South Korea",764880644710.649,48082519
"1201",2004,"Gymnastics",2,"South Korea",764880644710.649,48082519
"1202",2004,"Handball",15,"South Korea",764880644710.649,48082519
"1203",2004,"Judo",3,"South Korea",764880644710.649,48082519
"1204",2004,"Shooting",3,"South Korea",764880644710.649,48082519
"1205",2004,"Table Tennis",4,"South Korea",764880644710.649,48082519
"1206",2004,"Taekwondo",4,"South Korea",764880644710.649,48082519
"1207",2004,"Weightlifting",2,"South Korea",764880644710.649,48082519
"1208",2004,"Wrestling",2,"South Korea",764880644710.649,48082519
"1209",2004,"Athletics",1,"Latvia",14373269155.7174,2263122
"1210",2004,"Gymnastics",1,"Latvia",14373269155.7174,2263122
"1211",2004,"Modern Pentathlon",1,"Latvia",14373269155.7174,2263122
"1212",2004,"Weightlifting",1,"Latvia",14373269155.7174,2263122
"1213",2004,"Athletics",2,"Lithuania",22649930576.2543,3377075
"1214",2004,"Modern Pentathlon",1,"Lithuania",22649930576.2543,3377075
"1215",2004,"Athletics",3,"Morocco",59626020162.3816,30179285
"1216",2004,"Athletics",1,"Mexico",782240601984.76,106995583
"1217",2004,"Cycling",1,"Mexico",782240601984.76,106995583
"1218",2004,"Taekwondo",2,"Mexico",782240601984.76,106995583
"1219",2004,"Judo",1,"Mongolia",1992066808.09598,2496832
"1220",2004,"Aquatics",15,"Netherlands",650532654581.574,16281779
"1221",2004,"Badminton",1,"Netherlands",650532654581.574,16281779
"1222",2004,"Cycling",4,"Netherlands",650532654581.574,16281779
"1223",2004,"Equestrian",1,"Netherlands",650532654581.574,16281779
"1224",2004,"Hockey",31,"Netherlands",650532654581.574,16281779
"1225",2004,"Judo",4,"Netherlands",650532654581.574,16281779
"1226",2004,"Rowing",20,"Netherlands",650532654581.574,16281779
"1227",2004,"Athletics",8,"Nigeria",87845420504.485,135393616
"1228",2004,"Athletics",1,"Norway",264357494659.388,4591910
"1229",2004,"Canoe / Kayak",3,"Norway",264357494659.388,4591910
"1230",2004,"Cycling",1,"Norway",264357494659.388,4591910
"1231",2004,"Rowing",1,"Norway",264357494659.388,4591910
"1232",2004,"Sailing",1,"Norway",264357494659.388,4591910
"1233",2004,"Canoe / Kayak",1,"New Zealand",103904537815.126,4087500
"1234",2004,"Cycling",1,"New Zealand",103904537815.126,4087500
"1235",2004,"Rowing",2,"New Zealand",103904537815.126,4087500
"1236",2004,"Triathlon",2,"New Zealand",103904537815.126,4087500
"1237",2004,"Football",17,"Paraguay",8033877360.41697,5703740
"1238",2004,"Aquatics",3,"Poland",255102252843.395,38182222
"1239",2004,"Athletics",2,"Poland",255102252843.395,38182222
"1240",2004,"Canoe / Kayak",2,"Poland",255102252843.395,38182222
"1241",2004,"Fencing",1,"Poland",255102252843.395,38182222
"1242",2004,"Rowing",2,"Poland",255102252843.395,38182222
"1243",2004,"Sailing",1,"Poland",255102252843.395,38182222
"1244",2004,"Weightlifting",1,"Poland",255102252843.395,38182222
"1245",2004,"Athletics",2,"Portugal",189187437298.237,10483861
"1246",2004,"Cycling",1,"Portugal",189187437298.237,10483861
"1247",2004,"Boxing",1,"North Korea",NA,23729498
"1248",2004,"Judo",1,"North Korea",NA,23729498
"1249",2004,"Shooting",1,"North Korea",NA,23729498
"1250",2004,"Table Tennis",1,"North Korea",NA,23729498
"1251",2004,"Weightlifting",1,"North Korea",NA,23729498
"1252",2004,"Aquatics",2,"Romania",76216441462.1442,21451748
"1253",2004,"Athletics",3,"Romania",76216441462.1442,21451748
"1254",2004,"Boxing",1,"Romania",76216441462.1442,21451748
"1255",2004,"Gymnastics",20,"Romania",76216441462.1442,21451748
"1256",2004,"Rowing",13,"Romania",76216441462.1442,21451748
"1257",2004,"Aquatics",6,"South Africa",228937347865.858,48247395
"1258",2004,"Athletics",2,"South Africa",228937347865.858,48247395
"1259",2004,"Rowing",2,"South Africa",228937347865.858,48247395
"1260",2004,"Aquatics",31,"Russia",591016690742.798,144067054
"1261",2004,"Athletics",28,"Russia",591016690742.798,144067054
"1262",2004,"Basketball",11,"Russia",591016690742.798,144067054
"1263",2004,"Boxing",6,"Russia",591016690742.798,144067054
"1264",2004,"Canoe / Kayak",5,"Russia",591016690742.798,144067054
"1265",2004,"Cycling",5,"Russia",591016690742.798,144067054
"1266",2004,"Fencing",13,"Russia",591016690742.798,144067054
"1267",2004,"Gymnastics",17,"Russia",591016690742.798,144067054
"1268",2004,"Handball",14,"Russia",591016690742.798,144067054
"1269",2004,"Judo",5,"Russia",591016690742.798,144067054
"1270",2004,"Modern Pentathlon",1,"Russia",591016690742.798,144067054
"1271",2004,"Rowing",4,"Russia",591016690742.798,144067054
"1272",2004,"Shooting",10,"Russia",591016690742.798,144067054
"1273",2004,"Volleyball",24,"Russia",591016690742.798,144067054
"1274",2004,"Weightlifting",8,"Russia",591016690742.798,144067054
"1275",2004,"Wrestling",10,"Russia",591016690742.798,144067054
"1276",2004,"Aquatics",13,"Serbia",24861483280.6339,7463157
"1277",2004,"Aquatics",13,"Serbia and Montenegro",NA,NA
"1278",2004,"Shooting",1,"Serbia",24861483280.6339,7463157
"1279",2004,"Shooting",1,"Serbia and Montenegro",NA,NA
"1280",2004,"Athletics",1,"Slovenia",34470227453.9113,1997012
"1281",2004,"Judo",1,"Slovenia",34470227453.9113,1997012
"1282",2004,"Rowing",2,"Slovenia",34470227453.9113,1997012
"1283",2004,"Sailing",1,"Slovenia",34470227453.9113,1997012
"1284",2004,"Cycling",3,"Switzerland",394163688620.828,7389625
"1285",2004,"Fencing",1,"Switzerland",394163688620.828,7389625
"1286",2004,"Triathlon",1,"Switzerland",394163688620.828,7389625
"1287",2004,"Volleyball",2,"Switzerland",394163688620.828,7389625
"1288",2004,"Canoe / Kayak",8,"Slovakia",57240535137.8197,5372280
"1289",2004,"Judo",1,"Slovakia",57240535137.8197,5372280
"1290",2004,"Shooting",1,"Slovakia",57240535137.8197,5372280
"1291",2004,"Athletics",3,"Sweden",381705425301.746,8993531
"1292",2004,"Canoe / Kayak",2,"Sweden",381705425301.746,8993531
"1293",2004,"Equestrian",4,"Sweden",381705425301.746,8993531
"1294",2004,"Sailing",2,"Sweden",381705425301.746,8993531
"1295",2004,"Wrestling",1,"Sweden",381705425301.746,8993531
"1296",2004,"Boxing",1,"Syria",25086930693.0693,17806638
"1297",2004,"Boxing",3,"Thailand",172895476152.592,65002231
"1298",2004,"Taekwondo",1,"Thailand",172895476152.592,65002231
"1299",2004,"Weightlifting",4,"Thailand",172895476152.592,65002231
"1300",2004,"Archery",6,"Taiwan",NA,NA
"1301",2004,"Taekwondo",3,"Taiwan",NA,NA
"1302",2004,"Aquatics",1,"Trinidad and Tobago",13280275123.0354,1290535
"1303",2004,"Athletics",1,"Turkey",404786740091.196,67007855
"1304",2004,"Boxing",1,"Turkey",404786740091.196,67007855
"1305",2004,"Taekwondo",1,"Turkey",404786740091.196,67007855
"1306",2004,"Weightlifting",4,"Turkey",404786740091.196,67007855
"1307",2004,"Wrestling",3,"Turkey",404786740091.196,67007855
"1308",2004,"Shooting",1,"United Arab Emirates",147824370319.946,4087931
"1309",2004,"Aquatics",3,"Ukraine",64883060725.7003,47451600
"1310",2004,"Archery",3,"Ukraine",64883060725.7003,47451600
"1311",2004,"Athletics",4,"Ukraine",64883060725.7003,47451600
"1312",2004,"Canoe / Kayak",4,"Ukraine",64883060725.7003,47451600
"1313",2004,"Fencing",1,"Ukraine",64883060725.7003,47451600
